"Date ","Symbol ","Security Name ","Quantity "
"04-DEC-2025","HDFCPVTBAN","HDFCAMC - HDFCPVTBAN","19"
"04-DEC-2025","HEROMOTOCO","HERO MOTOCORP LTD","1"
"04-DEC-2025","HEXT","HEXAWARE TECHNOLOGIES LTD","278"
"04-DEC-2025","HFCL","HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED","5,305"
"04-DEC-2025","HINDALCO","HINDALCO  INDUSTRIES  LTD","310"
"04-DEC-2025","HINDCOPPER","HINDUSTAN COPPER LIMITED","2,500"
"04-DEC-2025","HYUNDAI","HYUNDAI MOTOR INDIA LTD","10"
"04-DEC-2025","IDEA","IDEA CELLULAR LIMITED","8,909"
"04-DEC-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","1,836"
"04-DEC-2025","INDIACEM","THE INDIA CEMENTS LIMITED","1,54,467"
"04-DEC-2025","INDIANB","INDIAN BANK","1"
"04-DEC-2025","INDIGO","INTERGLOBE AVIATION LTD  ","38"
"04-DEC-2025","INFY","INFOSYS TECHNOLOGIES LTD","1,735"
"04-DEC-2025","IOB","INDIAN OVERSEAS BANK","2,000"
"04-DEC-2025","IOC","INDIAN OIL CORP LTD","908"
"04-DEC-2025","IREDA","INDIAN RENEWABLE ENERGY","1,160"
"04-DEC-2025","IRFC","IRFC","1,905"
"04-DEC-2025","JIOFIN","JIO FIN SERVICES LTD","500"
"04-DEC-2025","JKTYRE","JK TYRE & INDUSTRIES LTD","100"
"04-DEC-2025","JSWSTEEL","JSW STEEL LIMITED","22"
"04-DEC-2025","KALYANKJIL","KALYAN JEWELLERS IND LTD","40"
"04-DEC-2025","KIMS","KRISHNA INST OF MED SCI L","1"
"04-DEC-2025","KIRIINDUS","KIRIINDUS","1"
"04-DEC-2025","LICI","LIFE INSURA CORP OF INDIA","10"
"04-DEC-2025","LT","LARSEN & TOUBRO LTD.","25"
"04-DEC-2025","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","39"
"04-DEC-2025","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","474"
"04-DEC-2025","MOREPENLAB","MOREPEN LAB. LTD         ","60"
"04-DEC-2025","NATIONALUM","NATIONAL ALUMINIUM CO LTD","888"
"04-DEC-2025","NAUKRI","INFO EDGE (I) LTD","3"
"04-DEC-2025","NBCC","NATIONAL BUILDINGS LTD   ","1,237"
"04-DEC-2025","NCC","NCC LIMITED","2,694"
"04-DEC-2025","NHPC","NHPC LTD","1,555"
"04-DEC-2025","NIFTYBEES","GOLDMAN SACHS NIFTY EXCHANGE TRADED SCHEME","54,760"
"04-DEC-2025","OBEROIRLTY","OBEROI REALTY LIMITED","251"
"04-DEC-2025","PERSISTENT","PERSISTENT SYSTEMS LTD","5"
"04-DEC-2025","PGEL","PG ELECTROPLAST LTD","100"
"04-DEC-2025","PNB","PUNJAB NATIONAL BANK","8,000"
"04-DEC-2025","PPLPHARMA","PIRAMAL PHARMA LIMITED","332"
"04-DEC-2025","PRICOLLTD","PRICOL LIMITED","1,000"
"04-DEC-2025","RELIANCE","RELIANCE INDUSTRIES LTD","11"
"04-DEC-2025","RVNL","RVNL","17,805"
"04-DEC-2025","SAIL","STEEL AUTHORITY OF INDIA","2,905"
"04-DEC-2025","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","3,397"
"04-DEC-2025","SANGHVIMOV","SANGHVI MOVERS LTD","1"
"04-DEC-2025","SBIN","STATE BANK OF INDIA","2"
"04-DEC-2025","SHRIRAMPPS","SHRIRAM PROPERTIES LTD","1,000"
"04-DEC-2025","SIEMENS","SIEMENS LTD","260"
"04-DEC-2025","SONACOMS","SONA BLW PRECISION FRGS L","236"
"04-DEC-2025","SPARC","SUN PHARMA ADV.RES.CO.LTD","18,203"
"04-DEC-2025","SUNPHARMA","SUN PHARMACEUTICALS IND.","10"
"04-DEC-2025","TATACONSUM","TATA CONSUMER PRODUCT","324"
"04-DEC-2025","TATASTEEL","TATA STEEL LIMITED","5,180"
"04-DEC-2025","TATATECH","TATA TECHNOLOGIES LIMITED","518"
"04-DEC-2025","TCS","TATA CONSULTANCY SERV LT","11"
"04-DEC-2025","TECHM","TECH MAHINDRA LIMITED","1"
"04-DEC-2025","TITAGARH","TITAGARH RAIL SYSTEMS","375"
"04-DEC-2025","TITAN","TITAN INDUSTRIES LTD","5"
"04-DEC-2025","TORNTPOWER","TORRENT POWER LTD","135"
"04-DEC-2025","UJJIVANSFB","UJJIVAN SMALL FINANC BANK","4,640"
"04-DEC-2025","UPL","UPL LIMITED","25"
"04-DEC-2025","VEDL","VEDANTA LIMITED","100"
"04-DEC-2025","WELSPUNLIV","WELSPUN LIVING LIMITED","40"
"04-DEC-2025","WIPRO","WIPRO LTD","102"
"04-DEC-2025","YESBANK","YES BANK LIMITED","10,001"
"05-DEC-2025","ADANIENSOL","ADANI ENERGY SOLUTION LTD","480"
"05-DEC-2025","ADANIGREEN","ADANI GREEN ENERGY LTD","347"
"05-DEC-2025","ADANIPORTS","ADANI PORT & SEZ LTD","10"
"05-DEC-2025","ALPHA","KOTAKMAMC - KOTAKALPHA","662"
"05-DEC-2025","AMBER","AMBER ENTERPRISES (I) LTD","50"
"05-DEC-2025","ANGELONE","ANGEL ONE LTD","22"
"05-DEC-2025","APLAPOLLO","APL APOLLO TUBES LTD","171"
"05-DEC-2025","AXISBANK","AXIS BANK LIMITED","10"
"05-DEC-2025","BAJAJ-AUTO","BAJAJ AUTO LIMITED","10"
"05-DEC-2025","BAJFINANCE","BAJAJ FINANCE LIMITED","27"
"05-DEC-2025","BANDHANBNK","BANDHAN BANK LIMITED","835"
"05-DEC-2025","BANKBARODA","BANK OF BARODA","401"
"05-DEC-2025","BANKINDIA","BANK OF INDIA","419"
"05-DEC-2025","BHARATFORG","BHARAT FORGE LTD","200"
"05-DEC-2025","BIOCON","BIOCON LIMITED.","1"
"05-DEC-2025","BLISSGVS","BLISS GVS PHARMA LTD     ","5"
"05-DEC-2025","BRITANNIA","BRITANNIA INDUSTRIES LIMITED","1"
"05-DEC-2025","BSE","BSE LIMITED","56"
"05-DEC-2025","CANBK","CANARA BANK","20,250"
"05-DEC-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","61"
"05-DEC-2025","COALINDIA","COALINDIA","25"
"05-DEC-2025","COFORGE","COFORGE LIMITED","25"
"05-DEC-2025","DRREDDY","DR. REDDY'S LABORATORIES","5"
"05-DEC-2025","GAIL","GAIL (INDIA) LTD","25"
"05-DEC-2025","GMRAIRPORT","GMR AIRPORTS LIMITED","1,000"
"05-DEC-2025","GODREJPROP","GODREJ PROPERTIES LTD","40"
"05-DEC-2025","GRAPHITE","GRAPHITE INDIA LIMITED","500"
"05-DEC-2025","HAL","HINDUSTAN AERONAUTICS LTD","314"
"05-DEC-2025","HEROMOTOCO","HERO MOTOCORP LTD","1"
"05-DEC-2025","HFCL","HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED","290"
"05-DEC-2025","HNGSNGBEES","HNGSNGBEES","76"
"05-DEC-2025","HSCL","HIMADRI SPECIALITY CHEMICAL LIMITED","300"
"05-DEC-2025","ICICIBANK","ICICI BANK LTD.","20"
"05-DEC-2025","IDEA","IDEA CELLULAR LIMITED","8,474"
"05-DEC-2025","IDFCFIRSTB","IDFC FIRST BANK LIMI","494"
"05-DEC-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","137"
"05-DEC-2025","INDHOTEL","THE INDIAN HOTELS CO. LTD","10"
"05-DEC-2025","INDIACEM","THE INDIA CEMENTS LIMITED","665"
"05-DEC-2025","INDIGO","INTERGLOBE AVIATION LTD  ","274"
"05-DEC-2025","INFY","INFOSYS TECHNOLOGIES LTD","849"
"05-DEC-2025","IOC","INDIAN OIL CORP LTD","714"
"05-DEC-2025","IREDA","INDIAN RENEWABLE ENERGY","1,345"
"05-DEC-2025","IRFC","IRFC","350"
"05-DEC-2025","JBCHEPHARM","J B CHEMICALS AND PHARMA ","100"
"05-DEC-2025","KAYNES","KAYNES TECHNOLOGY IND LTD","1,500"
"05-DEC-2025","KEI","KEI INDUSTRIES LTD.      ","525"
"05-DEC-2025","LICHSGFIN","LIC HOUSING FINANCE LTD","4"
"05-DEC-2025","LTF","L&T FINANCE LIMITED","11"
"05-DEC-2025","MARICO","MARICO LIMITED","15"
"05-DEC-2025","MARUTI","MARUTI SUZUKI INDIA LTD.","12"
"05-DEC-2025","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","105"
"05-DEC-2025","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","137"
"05-DEC-2025","MIDCAP","KOTAKMAMC - KOTAKMID50","114"
"05-DEC-2025","MOTHERSON","SAMVRDHNA MTHRSN INT","1"
"05-DEC-2025","MPHASIS","MPHASIS LIMITED","22"
"05-DEC-2025","NATIONALUM","NATIONAL ALUMINIUM CO LTD","74"
"05-DEC-2025","NBCC","NATIONAL BUILDINGS LTD   ","719"
"05-DEC-2025","NCC","NCC LIMITED","1,373"
"05-DEC-2025","NHPC","NHPC LTD","2,853"
"05-DEC-2025","NLCINDIA","NLC INDIA LIMITED","3,000"
"05-DEC-2025","PAYTM","ONE 97 COMMUNICATIONS LTD","1"
"05-DEC-2025","PERSISTENT","PERSISTENT SYSTEMS LTD","28"
"05-DEC-2025","PIIND","PI INDUSTRIES LTD        ","1,000"
"05-DEC-2025","PNB","PUNJAB NATIONAL BANK","54"
"05-DEC-2025","POWERINDIA","ABB POWER PRO N SYS IND L","1"
"05-DEC-2025","PPLPHARMA","PIRAMAL PHARMA LIMITED","2,236"
"05-DEC-2025","RELIANCE","RELIANCE INDUSTRIES LTD","9"
"05-DEC-2025","RVNL","RVNL","123"
"05-DEC-2025","SAIL","STEEL AUTHORITY OF INDIA","454"
"05-DEC-2025","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","134"
"05-DEC-2025","SBIN","STATE BANK OF INDIA","12"
"05-DEC-2025","SHRIRAMFIN","SHRIRAM FINANCE LIMITED","50"
"05-DEC-2025","SPARC","SUN PHARMA ADV.RES.CO.LTD","23,000"
"05-DEC-2025","SRF","SRF LTD","2"
"05-DEC-2025","TATACONSUM","TATA CONSUMER PRODUCT","11"
"05-DEC-2025","TATASTEEL","TATA STEEL LIMITED","7"
"05-DEC-2025","TATATECH","TATA TECHNOLOGIES LIMITED","647"
"05-DEC-2025","TCS","TATA CONSULTANCY SERV LT","100"
"05-DEC-2025","TITAGARH","TITAGARH RAIL SYSTEMS","375"
"05-DEC-2025","TITAN","TITAN INDUSTRIES LTD","5"
"05-DEC-2025","WAAREEENER","WAAREE ENERGIES LIMITED","4"
"05-DEC-2025","WIPRO","WIPRO LTD","200"
"08-DEC-2025","ADANIENSOL","ADANI ENERGY SOLUTION LTD","461"
"08-DEC-2025","ADANIGREEN","ADANI GREEN ENERGY LTD","575"
"08-DEC-2025","ADANIPOWER","ADANI POWER LTD","265"
"08-DEC-2025","AGARWALEYE","DR AGARWALS HEALTH CARE L","17"
"08-DEC-2025","ANGELONE","ANGEL ONE LTD","75"
"08-DEC-2025","APARINDS","APAR INDUSTRIES LTD.","50"
"08-DEC-2025","APOLLO","APOLLO MICRO SYSTEMS LTD","100"
"08-DEC-2025","AVANTEL","AVANTEL LIMITED","98"
"08-DEC-2025","AWL","ADANI WILMAR LIMITED","200"
"08-DEC-2025","AXISCETF","AXISAMC - AXISCETF","50"
"08-DEC-2025","BANDHANBNK","BANDHAN BANK LIMITED","998"
"08-DEC-2025","BANKINDIA","BANK OF INDIA","1,271"
"08-DEC-2025","BHARATFORG","BHARAT FORGE LTD","2"
"08-DEC-2025","BHARTIARTL","BHARTI AIRTEL LIMITED","9"
"08-DEC-2025","BIOCON","BIOCON LIMITED.","10"
"08-DEC-2025","BLUEDART","BLUE DART EXPRESS LTD    ","10"
"08-DEC-2025","BRITANNIA","BRITANNIA INDUSTRIES LIMITED","1"
"08-DEC-2025","BSE","BSE LIMITED","115"
"08-DEC-2025","CAMS","COMPUTER AGE MGMT SER LTD","923"
"08-DEC-2025","CANBK","CANARA BANK","1,040"
"08-DEC-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","282"
"08-DEC-2025","COALINDIA","COALINDIA","50"
"08-DEC-2025","DIXON","DIXON TECHNO (INDIA) LTD","28"
"08-DEC-2025","ELECTCAST","ELECTROSTEEL CASTINGS LTD","73,500"
"08-DEC-2025","ELGIEQUIP","ELGI EQUIPMENTS LTD","10"
"08-DEC-2025","ETERNAL","ETERNAL LIMITED","29,909"
"08-DEC-2025","EXIDEIND","EXIDE INDUSTRIES LTD","10"
"08-DEC-2025","FIEMIND","FIEM INDUSTRIES LIMITED","1"
"08-DEC-2025","GESHIP","THE GE SHPG.LTD","50"
"08-DEC-2025","GOLDIAM","GOLDIAM INTERNATIONAL LTD","1"
"08-DEC-2025","GRANULES","GRANULES INDIA LIMITED   ","10"
"08-DEC-2025","GRSE","GARDEN REACH SHIP&ENG LTD","250"
"08-DEC-2025","HAL","HINDUSTAN AERONAUTICS LTD","63"
"08-DEC-2025","HBLENGINE","HBL ENGINEERING LTD","3"
"08-DEC-2025","HCLTECH","HCL TECHNOLOGIES LTD","4"
"08-DEC-2025","HDFCBANK","HDFC BANK LTD","10"
"08-DEC-2025","HDFCLIFE","HDFC STANDARD LIFE INSURANCE COMPANY LIMITED","1"
"08-DEC-2025","HFCL","HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED","9,308"
"08-DEC-2025","HINDZINC","HINDUSTAN ZINC LIMITED","200"
"08-DEC-2025","HUDCO","HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED","100"
"08-DEC-2025","ICICIBANK","ICICI BANK LTD.","1"
"08-DEC-2025","IDEA","IDEA CELLULAR LIMITED","16,948"
"08-DEC-2025","IDFCFIRSTB","IDFC FIRST BANK LIMI","3,364"
"08-DEC-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","275"
"08-DEC-2025","INDIAGLYCO","INDIA GLYCOLS LTD","1"
"08-DEC-2025","INDIANB","INDIAN BANK","150"
"08-DEC-2025","INDIGO","INTERGLOBE AVIATION LTD  ","93"
"08-DEC-2025","INDUSTOWER","INDUS","1,700"
"08-DEC-2025","INFY","INFOSYS TECHNOLOGIES LTD","264"
"08-DEC-2025","IOC","INDIAN OIL CORP LTD","1,120"
"08-DEC-2025","IREDA","INDIAN RENEWABLE ENERGY","454"
"08-DEC-2025","IRFC","IRFC","2,333"
"08-DEC-2025","ITC","ITC LTD","8,000"
"08-DEC-2025","KAYNES","KAYNES TECHNOLOGY IND LTD","1,185"
"08-DEC-2025","KEI","KEI INDUSTRIES LTD.      ","9,275"
"08-DEC-2025","LATENTVIEW","LATENT VIEW ANALYTICS LTD","678"
"08-DEC-2025","LT","LARSEN & TOUBRO LTD.","25"
"08-DEC-2025","LTF","L&T FINANCE LIMITED","2"
"08-DEC-2025","MARICO","MARICO LIMITED","3"
"08-DEC-2025","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","43,168"
"08-DEC-2025","NATIONALUM","NATIONAL ALUMINIUM CO LTD","146"
"08-DEC-2025","NBCC","NATIONAL BUILDINGS LTD   ","1,625"
"08-DEC-2025","NCC","NCC LIMITED","3,594"
"08-DEC-2025","NESTLEIND","NESTLE INDIA LIMITED","2"
"08-DEC-2025","NHPC","NHPC LTD","4,433"
"08-DEC-2025","NMDC","NMDC LTD.","400"
"08-DEC-2025","OBEROIRLTY","OBEROI REALTY LIMITED","13,300"
"08-DEC-2025","ONGC","OIL AND NATURAL GAS CORP.","3"
"08-DEC-2025","PATELENG","PATEL ENGINEERING LTD.","35,000"
"08-DEC-2025","PAYTM","ONE 97 COMMUNICATIONS LTD","91"
"08-DEC-2025","PERSISTENT","PERSISTENT SYSTEMS LTD","5"
"08-DEC-2025","PFC","POWER FIN CORP LTD.","22"
"08-DEC-2025","PNB","PUNJAB NATIONAL BANK","500"
"08-DEC-2025","POCL","PONDY OXIDES & CHEM LTD","257"
"08-DEC-2025","POLICYBZR","PB FINTECH LIMITED","434"
"08-DEC-2025","POONAWALLA","POONAWALLA FINCORP LTD","350"
"08-DEC-2025","PPLPHARMA","PIRAMAL PHARMA LIMITED","2,432"
"08-DEC-2025","RATEGAIN","RATEGAIN TRAVEL TECHN LTD","1"
"08-DEC-2025","RATNAMANI","RATNAMANI","9"
"08-DEC-2025","RECLTD","RURAL ELEC CORP. LTD.","1"
"08-DEC-2025","RELIANCE","RELIANCE INDUSTRIES LTD","114"
"08-DEC-2025","RVNL","RVNL","8"
"08-DEC-2025","SAFARI","SAFARI IND (INDIA) LTD","20"
"08-DEC-2025","SAIL","STEEL AUTHORITY OF INDIA","1,519"
"08-DEC-2025","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","3,344"
"08-DEC-2025","SBIN","STATE BANK OF INDIA","1"
"08-DEC-2025","SHRIRAMFIN","SHRIRAM FINANCE LIMITED","41"
"08-DEC-2025","SOUTHBANK","THE SOUTH INDIAN BANK LTD","3,000"
"08-DEC-2025","SUZLON","SUZLON ENERGY LIMITED","3,151"
"08-DEC-2025","SWIGGY","SWIGGY LIMITED","100"
"08-DEC-2025","SYRMA","SYRMA SGS TECHNOLOGY LTD","17"
"08-DEC-2025","TATASTEEL","TATA STEEL LIMITED","540"
"08-DEC-2025","TATATECH","TATA TECHNOLOGIES LIMITED","330"
"08-DEC-2025","TCS","TATA CONSULTANCY SERV LT","5"
"08-DEC-2025","TECHM","TECH MAHINDRA LIMITED","7"
"08-DEC-2025","THANGAMAYL","THANGAMAYIL JEWELLERY LTD","1"
"08-DEC-2025","THYROCARE","THYROCARE TECH LTD","5"
"08-DEC-2025","TITAGARH","TITAGARH RAIL SYSTEMS","650"
"08-DEC-2025","TITAN","TITAN INDUSTRIES LTD","5"
"08-DEC-2025","TRENT","TRENT LIMITED","12"
"08-DEC-2025","TRIDENT","TRIDENT LIMITED","1,000"
"08-DEC-2025","TRIVENI","TRIVENI ENGG. & INDS. LTD","1"
"08-DEC-2025","VEDL","VEDANTA LIMITED","1"
"08-DEC-2025","WIPRO","WIPRO LTD","50"
"08-DEC-2025","WOCKPHARMA","WOCKHARDT LIMITED","1,000"
"09-DEC-2025","ABDL","ALLIED BLEND N DISTILS L","2,000"
"09-DEC-2025","ADANIGREEN","ADANI GREEN ENERGY LTD","2"
"09-DEC-2025","ANGELONE","ANGEL ONE LTD","8"
"09-DEC-2025","APARINDS","APAR INDUSTRIES LTD.","5"
"09-DEC-2025","ASHOKLEY","ASHOK LEYLAND LTD","100"
"09-DEC-2025","ASIANPAINT","ASIAN PAINTS LIMITED","22,502"
"09-DEC-2025","AXISBANK","AXIS BANK LIMITED","110"
"09-DEC-2025","BANDHANBNK","BANDHAN BANK LIMITED","148"
"09-DEC-2025","BEML","BEML LIMITED","5"
"09-DEC-2025","BLUESTARCO","BLUE STAR LIMITED","4,225"
"09-DEC-2025","CAMS","COMPUTER AGE MGMT SER LTD","250"
"09-DEC-2025","CANBK","CANARA BANK","2,001"
"09-DEC-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","23"
"09-DEC-2025","COALINDIA","COALINDIA","50"
"09-DEC-2025","DBL","DILIP BUILDCON LIMITED","1"
"09-DEC-2025","ENGINERSIN","ENGINEERS INDIA LTD","250"
"09-DEC-2025","EQUAL50ADD","DSPAMC - DSPNEWETF","18"
"09-DEC-2025","ETERNAL","ETERNAL LIMITED","1,000"
"09-DEC-2025","GAIL","GAIL (INDIA) LTD","25"
"09-DEC-2025","GRANULES","GRANULES INDIA LIMITED   ","4"
"09-DEC-2025","GRSE","GARDEN REACH SHIP&ENG LTD","25"
"09-DEC-2025","HAL","HINDUSTAN AERONAUTICS LTD","8"
"09-DEC-2025","HINDCOPPER","HINDUSTAN COPPER LIMITED","13"
"09-DEC-2025","ICIL","INDO COUNT INDUSTRIES LTD","1"
"09-DEC-2025","IDEA","IDEA CELLULAR LIMITED","1,758"
"09-DEC-2025","IDFCFIRSTB","IDFC FIRST BANK LIMI","150"
"09-DEC-2025","INDHOTEL","THE INDIAN HOTELS CO. LTD","10"
"09-DEC-2025","INDIACEM","THE INDIA CEMENTS LIMITED","10"
"09-DEC-2025","INDIAGLYCO","INDIA GLYCOLS LTD","1"
"09-DEC-2025","INDIGO","INTERGLOBE AVIATION LTD  ","520"
"09-DEC-2025","INFY","INFOSYS TECHNOLOGIES LTD","239"
"09-DEC-2025","IOC","INDIAN OIL CORP LTD","2,778"
"09-DEC-2025","IXIGO","LE TRAVENUES TECHNOLOGY L","100"
"09-DEC-2025","JIOFIN","JIO FIN SERVICES LTD","300"
"09-DEC-2025","KAYNES","KAYNES TECHNOLOGY IND LTD","1,870"
"09-DEC-2025","LLOYDSENT","LLOYDS ENTERPRISES LTD","14,451"
"09-DEC-2025","LTF","L&T FINANCE LIMITED","49"
"09-DEC-2025","LUPIN","LUPIN LIMITED","1"
"09-DEC-2025","MAHLOG","MAHLOG","1"
"09-DEC-2025","MASPTOP50","MIRAEAMC - MASPTOP50","267"
"09-DEC-2025","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","8"
"09-DEC-2025","MRPL","MRPL","100"
"09-DEC-2025","NHPC","NHPC LTD","567"
"09-DEC-2025","NIFTY1","KOTAK NIFTY ETF","122"
"09-DEC-2025","OBEROIRLTY","OBEROI REALTY LIMITED","24"
"09-DEC-2025","PATELENG","PATEL ENGINEERING LTD.","40,500"
"09-DEC-2025","PAYTM","ONE 97 COMMUNICATIONS LTD","1,101"
"09-DEC-2025","PETRONET","PETRONET LNG LIMITED","152"
"09-DEC-2025","POLICYBZR","PB FINTECH LIMITED","241"
"09-DEC-2025","POWERGRID","POWER GRID CORP. LTD.","1"
"09-DEC-2025","PPLPHARMA","PIRAMAL PHARMA LIMITED","222"
"09-DEC-2025","PRESTIGE","PRESTIGE ESTATES PROJECTS LIMITED","80"
"09-DEC-2025","RVNL","RVNL","65"
"09-DEC-2025","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","143"
"09-DEC-2025","SEPC","SEPC LIMITED","3"
"09-DEC-2025","SHREECEM","SHREE CEMENTS LTD","1"
"09-DEC-2025","SMLMAH","SML Mahindra Limited","453"
"09-DEC-2025","SOUTHBANK","THE SOUTH INDIAN BANK LTD","2"
"09-DEC-2025","SUZLON","SUZLON ENERGY LIMITED","8"
"09-DEC-2025","SWIGGY","SWIGGY LIMITED","7,000"
"09-DEC-2025","TATATECH","TATA TECHNOLOGIES LIMITED","100"
"09-DEC-2025","TITAN","TITAN INDUSTRIES LTD","10"
"09-DEC-2025","TMPV","TATA MOTORS PASS VEH LTD","4,800"
"09-DEC-2025","TRENT","TRENT LIMITED","1"
"09-DEC-2025","ULTRACEMCO","ULTRATECH CEMENT LIMITED","3"
"10-DEC-2025","ADANIENSOL","ADANI ENERGY SOLUTION LTD","210"
"10-DEC-2025","ADANIGREEN","ADANI GREEN ENERGY LTD","743"
"10-DEC-2025","ANGELONE","ANGEL ONE LTD","191"
"10-DEC-2025","ARE&M","AMARA RAJA ENERGY MOB","50"
"10-DEC-2025","AUROPHARMA","AUROBINDO PHARMA LTD","1,161"
"10-DEC-2025","BAJAJ-AUTO","BAJAJ AUTO LIMITED","3"
"10-DEC-2025","BAJAJHFL","BAJAJ HOUSING FINANCE LTD","100"
"10-DEC-2025","BANDHANBNK","BANDHAN BANK LIMITED","2,118"
"10-DEC-2025","BANKINDIA","BANK OF INDIA","705"
"10-DEC-2025","BEL","BHARAT ELECTRONICS LTD","1"
"10-DEC-2025","BRITANNIA","BRITANNIA INDUSTRIES LIMITED","1"
"10-DEC-2025","BSE","BSE LIMITED","204"
"10-DEC-2025","CAMS","COMPUTER AGE MGMT SER LTD","50"
"10-DEC-2025","CANBK","CANARA BANK","27,000"
"10-DEC-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","572"
"10-DEC-2025","CGPOWER","CG POWER AND INDUSTRIAL SOLUTIONS LIMITED","3"
"10-DEC-2025","COALINDIA","COALINDIA","138"
"10-DEC-2025","DIXON","DIXON TECHNO (INDIA) LTD","4"
"10-DEC-2025","ETERNAL","ETERNAL LIMITED","215"
"10-DEC-2025","GAIL","GAIL (INDIA) LTD","25"
"10-DEC-2025","GMMPFAUDLR","GMM PFAUDLR LIMITED","4,900"
"10-DEC-2025","HAL","HINDUSTAN AERONAUTICS LTD","164"
"10-DEC-2025","HFCL","HIMACHAL FUTURISTIC COMMUNICATIONS LIMITED","14,586"
"10-DEC-2025","HINDUNILVR","HINDUSTAN UNILEVER LTD.","44"
"10-DEC-2025","HINDZINC","HINDUSTAN ZINC LIMITED","15"
"10-DEC-2025","ICICIPRULI","ICICI PRU LIFE INS CO LTD ","31"
"10-DEC-2025","IDEA","IDEA CELLULAR LIMITED","13,020"
"10-DEC-2025","IDFCFIRSTB","IDFC FIRST BANK LIMI","1,730"
"10-DEC-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","1,555"
"10-DEC-2025","INDHOTEL","THE INDIAN HOTELS CO. LTD","10"
"10-DEC-2025","IOC","INDIAN OIL CORP LTD","850"
"10-DEC-2025","IREDA","INDIAN RENEWABLE ENERGY","148"
"10-DEC-2025","IRFC","IRFC","1,406"
"10-DEC-2025","JAMNAAUTO","JAMNA AUTO IND LTD       ","6"
"10-DEC-2025","KAYNES","KAYNES TECHNOLOGY IND LTD","958"
"10-DEC-2025","LAURUSLABS","LAURUS LABS LIMITED","100"
"10-DEC-2025","M&M","MAHINDRA & MAHINDRA LTD","1"
"10-DEC-2025","MANAPPURAM","MANAPPURAM FINANCE LTD","200"
"10-DEC-2025","MARUTI","MARUTI SUZUKI INDIA LTD.","1"
"10-DEC-2025","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","232"
"10-DEC-2025","MUTHOOTFIN","MUTHOOT FINANCE LIMITED","25"
"10-DEC-2025","NATIONALUM","NATIONAL ALUMINIUM CO LTD","1,200"
"10-DEC-2025","NBCC","NATIONAL BUILDINGS LTD   ","3,974"
"10-DEC-2025","NCC","NCC LIMITED","5,618"
"10-DEC-2025","NEXT50","MIRAEAMC - MANXT50","182"
"10-DEC-2025","NHPC","NHPC LTD","7,200"
"10-DEC-2025","NIITMTS","NIIT LEARNING SYSTEMS LTD","100"
"10-DEC-2025","PATELENG","PATEL ENGINEERING LTD.","27,121"
"10-DEC-2025","PFC","POWER FIN CORP LTD.","1"
"10-DEC-2025","POLICYBZR","PB FINTECH LIMITED","2"
"10-DEC-2025","PPLPHARMA","PIRAMAL PHARMA LIMITED","3,678"
"10-DEC-2025","PRSMJOHNSN","PRISM JOHNSON LIMITED","4"
"10-DEC-2025","RVNL","RVNL","1,625"
"10-DEC-2025","SAIL","STEEL AUTHORITY OF INDIA","1,237"
"10-DEC-2025","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","8,091"
"10-DEC-2025","SBILIFE","SBI LIFE INSURANCE COMPANY LIMITED","15"
"10-DEC-2025","SOLARA","SOLARA ACTIVE PHA SCI LTD","6"
"10-DEC-2025","SUNPHARMA","SUN PHARMACEUTICALS IND.","5"
"10-DEC-2025","SWSOLAR","STERLING & WILSON SO LTD","1"
"10-DEC-2025","TATATECH","TATA TECHNOLOGIES LIMITED","1,080"
"10-DEC-2025","TITAGARH","TITAGARH RAIL SYSTEMS","1,105"
"10-DEC-2025","TMPV","TATA MOTORS PASS VEH LTD","3"
"10-DEC-2025","VBL","VARUN BEVERAGES LIMITED    ","20"
"10-DEC-2025","VEDL","VEDANTA LIMITED","203"
"10-DEC-2025","VENTIVE","VENTIVE HOSPITALITY LTD","1"
"10-DEC-2025","VOLTAS","VOLTAS LTD","1,500"
"10-DEC-2025","YESBANK","YES BANK LIMITED","500"
